model,id,rule,old_rama,old_libro,old_titulo,new_rama,new_titulo,esIntegrador,note
errorIdentification,cmn3wcqjc008mza0zs29na9ug,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wcql4008nza0zj58k4srn,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wcqmt008oza0zwuk1i4h2,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wcqoi008pza0z86nldzau,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wdihp00ojza0zul0tlvch,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wdkjd00ppza0zo85ls98p,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wdkmv00prza0z4g0jhau1,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wdkol00psza0zvwk4kyuj,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wdkqa00ptza0z8axoac6w,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wdmo000qxza0zmlztpkb5,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdmpp00qyza0z8jwjfwxe,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdmrf00qzza0zd940j7ht,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdmt400r0za0zta7ezkwo,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdmuv00r1za0z2rt1smsw,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdoss00s5za0z2ugms117,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdouh00s6za0z09zh47oe,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdow600s7za0z0raf72d8,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdoxv00s8za0zzq286wzi,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdozk00s9za0zf70ryz2a,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdt3800umza0zrljg9ft9,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wdt4x00unza0zgoekpjfb,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
errorIdentification,cmn3wdt6n00uoza0z0la51g61,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3zgpi60011qk0z849xew68,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3wdxdl00x2za0zejbukc9l,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wccvm000xza0z4f2ofa6u,RM,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,FORMATO_B,DERECHO_PROCESAL_CIVIL,FORMATO_B,false,metadata no-ejercicio — revisar
errorIdentification,cmn3wcd4h0012za0zib19i518,RM,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,FORMATO_B,DERECHO_PROCESAL_CIVIL,FORMATO_B,false,metadata no-ejercicio — revisar
errorIdentification,cmn3wcsoi009uza0z4laliqbh,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcsto009xza0zgrp7exrz,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcx4200cdza0zl3cz18qx,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wd18200epza0zpv46j2y9,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wd19u00eqza0z3o7pyteb,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wd1bl00erza0z6kbsvp9r,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wd1f000etza0z2iirxlri,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wd7o800idza0zebznnctm,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wde9e00m5za0zppk1253v,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdg8100n9za0zhikgcugm,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdg9r00naza0zuu60rjs6,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdgbg00nbza0zpc58uwu7,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdr0l00tfza0zhak7dvrb,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wdr4100thza0zfx8fsnlo,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wdv4x00vsza0ze0uv7ulq,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wdv6n00vtza0zd8wo2ng2,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wdx6o00wyza0zapcfcs6h,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wdx8e00wzza0z6djuuabw,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdxa600x0za0z1131d87m,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3zgpjx0012qk0zw3fhdllm,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3wh1iz007s310z8vm0rlim,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3whc8g00dg310z52h1ntju,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3why6i00ou310zd29j9gkd,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3widxc00xb310zujvgf4tt,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3witkq015r310zmz69dyh1,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3witmj015s310zft1txhpj,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3witod015t310z2jixu2jx,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3witq8015u310ztdca5mzu,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmnnwufiv02ru540zg5dmtjcw,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnws5xb01ky540ztxq81y5u,R8,DERECHO_CIVIL,LIBRO_I,LI,DERECHO_CIVIL,LI,false,sin match — revisar manualmente
errorIdentification,cmnnws5z401kz540z68x29loz,R8,DERECHO_CIVIL,LIBRO_I,LI,DERECHO_CIVIL,LI,false,sin match — revisar manualmente
errorIdentification,cmnnws89o01m7540z3qr6ydzi,R8,DERECHO_CIVIL,LIBRO_II,LII,DERECHO_CIVIL,LII,false,R3'' sin match — revisar
errorIdentification,cmnnwsajj01nf540zpbt3n37h,R8,DERECHO_CIVIL,LIBRO_II,LII,DERECHO_CIVIL,LII,false,R3'' sin match — revisar
errorIdentification,cmnnwscsp01on540zxjdevyid,R8,DERECHO_CIVIL,LIBRO_III,LIII,DERECHO_CIVIL,LIII,false,R3'' sin match — revisar
errorIdentification,cmnnwsf0901pu540zgo0kb90v,R8,DERECHO_CIVIL,LIBRO_IV,LIV,DERECHO_CIVIL,LIV,false,R3'' sin match — revisar
errorIdentification,cmnnwsf2401pv540zrm1bdrbc,R8,DERECHO_CIVIL,LIBRO_IV,LIV,DERECHO_CIVIL,LIV,false,R3'' sin match — revisar
errorIdentification,cmnnwsjsy01sa540zv4vqtn0f,R8,DERECHO_CIVIL,LIBRO_IV,LIV,DERECHO_CIVIL,LIV,false,R3'' sin match — revisar
errorIdentification,cmn3wcz6c00djza0zmbssu6zu,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wcz9s00dlza0zy3cstzh9,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd3f500fyza0z6i6nl8gr,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd3gu00fzza0zma9ry52j,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd3ij00g0za0zrohok47n,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd5if00h5za0za5un3gfa,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd5lv00h7za0za6wp4aa1,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd5np00h8za0zpnhaqmii,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wd5ph00h9za0zt9o38itr,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
errorIdentification,cmn3wdc3000kwza0ze2b0e3mr,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wdgd500ncza0z19vwjei1,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
errorIdentification,cmn3wcft6002jza0zipbmq310,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcfwn002lza0z6ndmllum,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wchwx003qza0zakwsfzgz,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wchyp003rza0z9mblc3fd,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcocy007eza0zr0j4o0vm,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcfrg002iza0zz9r6b1g5,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcuro00b1za0z2bjzxc0k,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcutf00b2za0z9shsgxkv,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcuv400b3za0zibwlfuzd,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcwx300c9za0zma4o5qsx,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcwyt00caza0z3lh5nodl,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcx0k00cbza0zlwssgssr,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmn3wcx2c00ccza0zv2fyprtz,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmnnwuvl1030e540zuvkif5e1,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmn3wd9wc00jnza0zbqsnt8lz,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_IV,DERECHO_CIVIL,LIBRO_IV,false,sin match — revisar manualmente
errorIdentification,cmnnww30c03ni540zbqbsnzqv,R1,DERECHO_PROCESAL_CIVIL,CPC_INTEGRADOR,CPC_COMPLETO,DERECHO_PROCESAL_CIVIL,CPC_COMPLETO,true,Integrador
errorIdentification,cmnnwv7cw036i540zdly7uilh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwur3c02xy540zmh6kdxme,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwuvj6030d540zqakrs713,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwv0hq032t540z7v1b7ze7,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwv5200359540zvae1pd3s,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwvy9a03l5540ziokl781t,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
errorIdentification,cmnnwvbv8038y540zdjdfztvf,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwv53t035a540z3b2dgavf,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwve4h03a6540z3hiuqv39,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwvgc803bd540zm7ctsj0j,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwvinl03cm540z9yel27e8,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_III,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
errorIdentification,cmnnwzcpa05ej540za8gvszlq,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
errorIdentification,cmnnwzla305j3540zyy0nn7rr,R1,DERECHO_PROCESAL_CIVIL,COT,COT_INTEGRADOR_FINAL,DERECHO_PROCESAL_CIVIL,COT_INTEGRADOR_FINAL,true,Integrador
errorIdentification,cmnnwvrhx03hg540zdby26m31,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
errorIdentification,cmnnwvtps03io540z1shkun21,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
errorIdentification,cmnnwvy7803l4540z89rggs71,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_IV,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
errorIdentification,cmn3zgp97000wqk0zpmkt9eqn,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3zgpax000xqk0zobcjv0zj,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3zgpcn000yqk0zrch4wwyu,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3zgper000zqk0zj8y1818w,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmn3zgpgh0010qk0zaae54h56,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
errorIdentification,cmnnwuhza02t1540zghx1i7mz,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwtp8v02ec540z3yfs4pma,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwtpd402ed540zocfg5wij,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwtufd02gs540zcjf22zbh,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwtuhk02gt540zimp2sc82,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwumkl02vi540zyl6eh61k,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwtz6d02j8540zy8ykp017,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu1h402kh540zglztua3u,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu3q002lo540zbmlibkhq,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu3rt02lp540z55gj09p0,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu5zh02mw540z2xjdir7t,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu61a02mx540zx0acrzyx,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu88l02o4540z6cmfhosm,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwu8af02o5540zh7m6o3vs,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwuahj02pc540zyis8iw58,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwuajd02pd540zuchp5f09,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwud6a02qk540zmfcmgbvq,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwud8302ql540zfnnrfi49,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
errorIdentification,cmnnwui1202t2540znposo79o,R1,DERECHO_PROCESAL_CIVIL,CPC_LIBRO_II,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
