model,id,rule,titulo,new_parrafo,note
orderSequence,cmn16q4nb0108fp0zj6c0key4,P5,LIII_T3,,4 matches — ambiguo
orderSequence,cmn16q4rn0109fp0zclggwf95,P3,LIII_T3,LIII_T3_P2,"override: ""testamento abierto"""
orderSequence,cmn16q4te010afp0zdi9mvdj3,P5,LIII_T4,,5 matches — ambiguo
orderSequence,cmn16q4v4010bfp0z876vf34h,P5,LIII_T3,,3 matches — ambiguo
orderSequence,cmn16qcc3013bfp0zwnxutejr,P4,LIII_T5,LIII_T5_P2,keyword match
orderSequence,cmn16qchx013cfp0z5ms9wv6s,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
orderSequence,cmn16qcjo013dfp0zh7u2eybo,P4,LIII_T5,LIII_T5_P1,keyword match
orderSequence,cmn16qclg013efp0zuh4vz44k,P3,LIII_T5,LIII_T5_P4,"override: ""desheredamiento"""
orderSequence,cmn16pxku00xbfp0zp5r3gtab,P1,LIII_T1,,titulo sin párrafos
orderSequence,cmn16qk4z016bfp0zldt3rrkr,P4,LIII_T10,LIII_T10_P2,keyword match
orderSequence,cmn16qr970199fp0zvt985udw,P1,LIV_T1,,titulo sin párrafos
orderSequence,cmn16qrax019afp0zlkopo2pd,P1,LIV_T4,,titulo sin párrafos
orderSequence,cmn16qrf4019bfp0zzl8096m2,P1,LIV_T1,,titulo sin párrafos
orderSequence,cmn16qrgt019cfp0zrisqpw13,P1,LIV_T9,,titulo sin párrafos
orderSequence,cmn16qyie01cbfp0zfqq6qhud,P3,LIV_T12,LIV_T12_P2,"override: ""indemnización de perjuicios"""
orderSequence,cmn173nkt00h9p50zilnkrd17,P1,CPC_LI_T6,,titulo sin párrafos
orderSequence,cmn16qjxf0169fp0z8uka3rif,P1,LIII_T11,,titulo sin párrafos
orderSequence,cmn16qjz7016afp0zy2bpm6m8,P1,LIII_T13,,titulo sin párrafos
orderSequence,cmn16r5a201f7fp0z9ca4hx7p,P5,LIV_T23,,5 matches — ambiguo
orderSequence,cmn16r5bs01f8fp0zv53o536y,P4,LIV_T23,LIV_T23_P6,dominant keyword (2 vs 1)
orderSequence,cmn16r5dp01f9fp0zatqhrhco,P4,LIV_T23,LIV_T23_P8,dominant keyword (2 vs 1)
orderSequence,cmn16r5fe01fafp0zkt5a8e1r,P5,LIV_T23,,5 matches — ambiguo
orderSequence,cmn16rcnc01i4fp0zlo52pa46,P4,LIV_T26,LIV_T26_P2,dominant keyword (2 vs 1)
orderSequence,cmn16rcp201i5fp0znh7bnwlc,P4,LIV_T29,LIV_T29_P4,dominant keyword (2 vs 1)
orderSequence,cmn16rd4l01i6fp0z1b6cw0x1,P5,LIV_T28,,4 matches — ambiguo
orderSequence,cmn16rd9r01i7fp0zjib2s9sk,P5,LIV_T26,,7 matches — ambiguo
orderSequence,cmn16rrb601o1fp0zmi556fk5,P1,LIV_T35,,titulo sin párrafos
orderSequence,cmn16rrgy01o2fp0zw7kvs2j6,P5,LIV_T42,,3 matches — ambiguo
orderSequence,cmn16rrip01o3fp0zpcqeansx,P5,LIV_T34,,0 matches — ambiguo
orderSequence,cmn16rrkg01o4fp0zeyj0it9i,P1,LIV_T35,,titulo sin párrafos
orderSequence,cmn172ljy002fp50zfthp9mzp,P4,CPC_LIII_T1,CPC_LIII_T1_P1,keyword match
orderSequence,cmn172llp002gp50z52wfjjk7,P4,CPC_LIII_T1,CPC_LIII_T1_P1,keyword match
orderSequence,cmn16rklj01l5fp0zbzg38ojl,P1,LIV_T37,,titulo sin párrafos
orderSequence,cmn16rkn901l6fp0zs6oe4npl,P5,LIV_T36,,5 matches — ambiguo
orderSequence,cmn172sdq005ap50z9zitza0d,P3,CPC_LIII_T1,CPC_LIII_T1_P3,"override: ""tercería"""
orderSequence,cmn172sg8005bp50zmydtn5il,P4,CPC_LIII_T1,CPC_LIII_T1_P2,keyword match
orderSequence,cmn172shz005cp50z6mipji3r,P3,CPC_LIII_T1,CPC_LIII_T1_P2,"override: ""remate"""
orderSequence,cmn172ywh0084p50zkvjqnaf6,P1,CPC_LIII_T11,,titulo sin párrafos
orderSequence,cmn172yy70085p50zn2itpmak,P4,CPC_LIII_T4,CPC_LIII_T4_P2,keyword match
orderSequence,cmn172yzx0086p50z9vmbib0m,P4,CPC_LIII_T6,CPC_LIII_T6_P1,dominant keyword (2 vs 1)
orderSequence,cmn172z1o0087p50zst3p8yqy,P1,CPC_LIII_T11,,titulo sin párrafos
orderSequence,cmn1736hq00ayp50zxw6zetki,P1,CPC_LIV_T1,,titulo sin párrafos
orderSequence,cmn172sbz0059p50zcf9ph10o,P3,CPC_LIII_T1,CPC_LIII_T1_P2,"override: ""remate"""
orderSequence,cmnnwpe7g003k540zj8gvh36l,P3,LI_T6,LI_T6_P2,"override: ""bien familiar"""
orderSequence,cmn1736qe00b1p50z57bn2ivl,P1,CPC_LIV_T4,,titulo sin párrafos
orderSequence,cmn173nfn00h6p50zwmlhefe3,P1,CPC_LI_T6,,titulo sin párrafos
orderSequence,cmn173nhe00h7p50zcn00vmg8,P1,CPC_LI_T6,,titulo sin párrafos
orderSequence,cmn173nj300h8p50z7pbqzqgs,P1,CPC_LI_T5,,titulo sin párrafos
orderSequence,cmn1736on00b0p50z5irlut54,P1,CPC_LIV_T1,,titulo sin párrafos
orderSequence,cmn173uey00k8p50zh2syrhqn,P1,CPC_LI_T17,,titulo sin párrafos
orderSequence,cmn1741n400n6p50zzcy4ypkd,P1,CPC_LI_T9,,titulo sin párrafos
orderSequence,cmn1741ow00n7p50zm73024px,P1,CPC_LI_T5,,titulo sin párrafos
orderSequence,cmn1741qn00n8p50z07w4pi5b,P1,CPC_LI_T9,,titulo sin párrafos
orderSequence,cmn1741sg00n9p50zrspacw0z,P1,CPC_LI_T15,,titulo sin párrafos
orderSequence,cmn17491c00q6p50z365j36zl,P1,CPC_LII_T1,,titulo sin párrafos
orderSequence,cmn17493600q7p50zmocsjtp6,P1,CPC_LII_T6,,titulo sin párrafos
orderSequence,cmn3wczx100dyza0zswke3bwg,P1,LI_T4,,titulo sin párrafos
orderSequence,cmn3wdf2000mlza0z97vuubfk,P3,LII_T7,LII_T7_P1,"override: ""posesión irregular"""
orderSequence,cmn174gk800t6p50z7wtyr74j,P6,CPC_LII_T11,CPC_LII_T11_P1,fallback a reglas generales
orderSequence,cmn174gnn00t8p50zqp4a0zm1,P1,CPC_LII_T1,,titulo sin párrafos
orderSequence,cmn174o1f00w6p50zbvojz2pt,P4,CPC_LII_T11,CPC_LII_T11_P8,keyword match
orderSequence,cmn174o3600w7p50zdn47w8xc,P3,CPC_LII_T11,CPC_LII_T11_P4,"override: ""absolución de posiciones"""
orderSequence,cmn174o8v00w8p50z13uhf1ri,P3,CPC_LII_T11,CPC_LII_T11_P2,"override: ""instrumento privado"""
orderSequence,cmn174oal00w9p50znufearxm,P4,CPC_LII_T11,CPC_LII_T11_P7,keyword match
orderSequence,cmn1749a100q9p50zse6ue4kp,P1,CPC_LII_T1,,titulo sin párrafos
orderSequence,cmn174glx00t7p50zv73ic80p,P4,CPC_LII_T11,CPC_LII_T11_P8,keyword match
orderSequence,cmn3wd4cf00ghza0z59hphlgg,P3,LI_T7,LI_T7_P4,"override: ""filiación no matrimonial"""
orderSequence,cmn174vmk00z7p50z5j7gwjfw,P1,CPC_LIII_T17,,titulo sin párrafos
orderSequence,cmn174vob00z8p50zqtx5hl2r,P1,CPC_LIII_T17,,titulo sin párrafos
orderSequence,cmn17d9xm002cy40z7nc4t9oh,P1,COT_T1,,titulo sin párrafos
orderSequence,cmn174vez00z5p50zjy48dv3l,P1,CPC_LIII_T17,,titulo sin párrafos
orderSequence,cmn174vkt00z6p50zszl5wvqv,P4,CPC_LIII_T19,CPC_LIII_T19_P2,keyword match
orderSequence,cmn3wjj0m01iu310zzj6u63qk,P1,LIII_T1,,titulo sin párrafos
orderSequence,cmnnwphtl005i540z9h256ruq,P4,LI_T6,LI_T6_P3,keyword match
orderSequence,cmnnwpk4y006r540zr6pu53gl,P1,LI_T21,,titulo sin párrafos
orderSequence,cmn17d9vq002by40znrn5r7is,P1,COT_T1,,titulo sin párrafos
orderSequence,cmn17e9j200gky40z67hwz4si,P5,COT_T11,,0 matches — ambiguo
orderSequence,cmn3wdnl900rgza0zt1dj7cox,P5,LII_T7,,2 matches — ambiguo
orderSequence,cmn3wd49000gfza0zrj8pg3td,P5,LI_T7,,2 matches — ambiguo
orderSequence,cmn3wix9t017j310z0a0fmp3v,P5,LIV_T2,,0 matches — ambiguo
orderSequence,cmn3wj36901ae310z06mk98q3,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
orderSequence,cmnnwpo8i008z540zsc109sll,P5,LI_T30,,0 matches — ambiguo
orderSequence,cmnnwpr7i00ah540znrjnu7p9,P1,LI_T22,,titulo sin párrafos
orderSequence,cmnnwpr9c00ai540z8xtlter7,P1,LI_T22,,titulo sin párrafos
orderSequence,cmnnwptnb00bt540z7q8qht79,P1,LI_T24,,titulo sin párrafos
orderSequence,cmn16nwtg003hfp0zk257a0xq,P1,TP_4,,titulo sin párrafos
orderSequence,cmn16oe7h00agfp0za2gi4p93,P1,LI_T4,,titulo sin párrafos
orderSequence,cmn16ou4l00gvfp0zgsjq3d32,P6,LI_T19,LI_T19_P1,fallback a reglas generales
orderSequence,cmn16phjn00qufp0zgjigf9rb,P1,LII_T8,,titulo sin párrafos
orderSequence,cmn16phpf00qvfp0zhd8es2fe,P1,LII_T9,,titulo sin párrafos
orderSequence,cmn16pxj200xafp0z1cvaebjn,P1,LIII_T1,,titulo sin párrafos
orderSequence,cmn16qjvl0168fp0zkfc46ljo,P3,LIII_T10,LIII_T10_P2,"override: ""juicio de partición"""
orderSequence,cmn16qygo01cafp0zscullw7g,P5,LIV_T14,,10 matches — ambiguo
orderSequence,cmn16qyk401ccfp0zonw9do4k,P5,LIV_T12,,0 matches — ambiguo
orderSequence,cmn16rkjr01l4fp0zl7jpnad9,P1,LIV_T38,,titulo sin párrafos
orderSequence,cmn172li8002ep50z6nnbq41z,P4,CPC_LIII_T1,CPC_LIII_T1_P1,keyword match
orderSequence,cmn172lne002hp50z09e0is47,P4,CPC_LIII_T1,CPC_LIII_T1_P1,keyword match
orderSequence,cmn1736mw00azp50zf7n2qa52,P1,CPC_LIV_T1,,titulo sin párrafos
orderSequence,cmn173u7200k6p50z9mg5lc0e,P1,CPC_LI_T17,,titulo sin párrafos
orderSequence,cmn17494x00q8p50zeydeex7l,P1,CPC_LII_T7,,titulo sin párrafos
orderSequence,cmn17da4k002ey40zktpp8rsc,P1,COT_T1,,titulo sin párrafos
orderSequence,cmn17dh5r0057y40zvvjb9ijk,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17dh7m0058y40zzcxwt2vu,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17do39007zy40zvjr4gi25,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17do550080y40zm9dwlr4s,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17doal0081y40zbooi319d,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17docj0082y40zeztrjjx8,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17dv2d00aty40zjgcoekjn,P4,COT_T7,COT_T7_P8,dominant keyword (2 vs 1)
orderSequence,cmn17dv8600auy40zwvkaetaq,P6,COT_T7,COT_T7_P1,fallback a reglas generales
orderSequence,cmn17dva300avy40zxcqg60zs,P3,COT_T7,COT_T7_P8,"override: ""prórroga de competencia"""
orderSequence,cmn17dh3w0056y40zd4dsh6ud,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn17e27500doy40zuw66z8eu,P6,COT_T7,COT_T7_P1,fallback a reglas generales
orderSequence,cmn17e29r00dpy40zqc9gzobk,P5,COT_T7,,4 matches — ambiguo
orderSequence,cmn17e2go00dqy40zy4m3kez3,P5,COT_T7,,6 matches — ambiguo
orderSequence,cmn17e9dj00ghy40z3jcxntv4,P5,COT_T11,,0 matches — ambiguo
orderSequence,cmn17e9fd00giy40zcrufqyoz,P5,COT_T12,,0 matches — ambiguo
orderSequence,cmn17e9h700gjy40z49g3iyoq,P5,COT_T12,,0 matches — ambiguo
orderSequence,cmn17d9zh002dy40zwnqzyhuu,P1,COT_T1,,titulo sin párrafos
orderSequence,cmn17e25a00dny40ztb1y5ikv,P5,COT_T7,,6 matches — ambiguo
orderSequence,cmnnwq0mb00fk540zrqyjxaql,P1,LI_T29,,titulo sin párrafos
orderSequence,cmn3wcgju002yza0zm7nhhk19,P5,LIV_T42,,3 matches — ambiguo
orderSequence,cmn3wcglj002zza0zmmlk0jkl,P5,LIV_T42,,3 matches — ambiguo
orderSequence,cmn17dvbw00awy40zut6mllcx,P5,COT_T7,,6 matches — ambiguo
orderSequence,cmn3wcipf0046za0zgxtbll86,P5,LIV_T42,,3 matches — ambiguo
orderSequence,cmnnwq3kr00h4540z3jc8ulji,P1,LI_T32,,titulo sin párrafos
orderSequence,cmnnwqcrs00m2540zo0ux6uyg,P4,LIII_T6,LIII_T6_P1,dominant keyword (2 vs 1)
orderSequence,cmn3wcn1h006nza0zkiqokyxx,P1,LIV_T20,,titulo sin párrafos
orderSequence,cmnnwqqps00tg540zipzp6tmb,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
orderSequence,cmn3wcp5l007uza0z9kvt4lc1,P1,LIV_T20,,titulo sin párrafos
orderSequence,cmn3wd47a00geza0zbp5cuse6,P5,LI_T7,,2 matches — ambiguo
orderSequence,cmn3wd22500f6za0z4w3tbdph,P1,LI_T4,,titulo sin párrafos
orderSequence,cmn3wd23v00f7za0zqhuuo6b9,P5,LIV_T22,,4 matches — ambiguo
orderSequence,cmn3wd25k00f8za0zr796gkfa,P5,LIV_T22,,4 matches — ambiguo
orderSequence,cmn3wd27a00f9za0z7gqwkntw,P1,LIV_T20,,titulo sin párrafos
orderSequence,cmn3wdrsp00tvza0z729ty37b,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
orderSequence,cmnnxcr18003fr30z0927ln9l,P5,LIV_T2,,0 matches — ambiguo
orderSequence,cmnnxcr3d003gr30zvuuchd34,P3,LIV_T2,LIV_T2_P3,"override: ""objeto ilícito"""
orderSequence,cmnnxcr58003hr30zkrvr669d,P4,LIV_T2,LIV_T2_P1,keyword match
orderSequence,cmnnxcr7e003ir30zsq9aplgl,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
orderSequence,cmnnxcr9a003jr30zl3l7o2d3,P3,LIV_T2,LIV_T2_P3,"override: ""objeto ilícito"""
orderSequence,cmnnxcz7u007lr30zhqvet371,P1,LIV_T13,,titulo sin párrafos
orderSequence,cmnnxcz9p007mr30ztzl6xtfj,P1,LIV_T13,,titulo sin párrafos
orderSequence,cmnnxczbh007nr30zma66zggz,P1,LIV_T13,,titulo sin párrafos
orderSequence,cmnnxczda007or30z399o0ls1,P1,LIV_T13,,titulo sin párrafos
orderSequence,cmnnxczfm007pr30zny9n0192,P1,LIV_T13,,titulo sin párrafos
orderSequence,cmnnxd72m00bqr30zjh8pxlzj,P1,LIV_T21,,titulo sin párrafos
orderSequence,cmnnxd76l00bsr30zc1azu2jq,P1,LIV_T21,,titulo sin párrafos
orderSequence,cmnnxd78d00btr30z36c964q1,P1,LIV_T21,,titulo sin párrafos
orderSequence,cmnnxd7a800bur30z7qm4i8gu,P1,LIV_T21,,titulo sin párrafos
orderSequence,cmnnxd7cg00bvr30zxi9f5sla,P1,LIV_T21,,titulo sin párrafos
orderSequence,cmnnxdf3b00fxr30z5bbnvh9r,P5,LIV_T22,,4 matches — ambiguo
orderSequence,cmnnxdf5400fyr30zd7zz1qgq,P5,LIV_T22,,4 matches — ambiguo
orderSequence,cmnnxdf6x00fzr30z095z93m5,P5,LIV_T22,,2 matches — ambiguo
orderSequence,cmnnxdf8p00g0r30z0ln61ie4,P4,LIV_T22,LIV_T22_P7,keyword match
orderSequence,cmnnxdfaj00g1r30zdiwyc3p7,P6,LIV_T22,LIV_T22_P1,fallback a reglas generales
orderSequence,cmn3whf7r00f2310zbytqfxd4,P1,LIV_T20,,titulo sin párrafos
orderSequence,cmnnxdfcc00g2r30zjkq1q44s,P4,LIV_T22,LIV_T22_P7,keyword match
orderSequence,cmnnxdmon00jyr30zved8n4vy,P6,LIV_T22A,LIV_T22A_P1,fallback a reglas generales
orderSequence,cmnnxdmqv00jzr30zuoddrfvg,P4,LIV_T22A,LIV_T22A_P2,keyword match
orderSequence,cmnnxdmt600k0r30zuobadwr0,P4,LIV_T22A,LIV_T22A_P2,keyword match
orderSequence,cmnnxdmv400k1r30z3wrztaf7,P5,LIV_T22A,,3 matches — ambiguo
orderSequence,cmnnxdmwx00k2r30zhoya4h0n,P4,LIV_T22A,LIV_T22A_P5,dominant keyword (2 vs 1)
orderSequence,cmnnxdt2s00n7r30zbixnedvl,P5,LIV_T25,,0 matches — ambiguo
orderSequence,cmnnxdt4p00n8r30zpdae6t81,P5,LIV_T25,,0 matches — ambiguo
orderSequence,cmnnxdt7800n9r30z3f3muka8,P1,LIV_T31,,titulo sin párrafos
orderSequence,cmnnxdyoc00q2r30z0meds79o,P5,LIV_T32,,2 matches — ambiguo
orderSequence,cmnnxdyq500q3r30zsawkg1uc,P1,LIV_T40,,titulo sin párrafos
orderSequence,cmnnxdyrz00q4r30zu3kyk49q,P1,LIV_T40,,titulo sin párrafos
orderSequence,cmnnxe30i00scr30zjurni599,P5,LIV_T33,,0 matches — ambiguo
orderSequence,cmnnxe32a00sdr30z2gvz7v9z,P1,LIV_T39,,titulo sin párrafos
orderSequence,cmnnwpa95001l540zvc28rmng,P5,LI_T6,,2 matches — ambiguo
orderSequence,cmnnwpab7001m540z2r5eggon,P3,LI_T6,LI_T6_P2,"override: ""bienes familiares"""
orderSequence,cmnnwpe5l003j540zdl06dp9n,P3,LI_T6,LI_T6_P2,"override: ""bien familiar"""
orderSequence,cmnnwphrq005h540zyt0pyr8e,P4,LI_T6,LI_T6_P3,keyword match
orderSequence,cmnnwpm6r007v540zu8umdil3,P1,LI_T21,,titulo sin párrafos
orderSequence,cmnnwpvqn00cy540z26jps3ul,P1,LI_T20,,titulo sin párrafos
orderSequence,cmnnwpvsh00cz540zzud1a3b9,P1,LI_T16,,titulo sin párrafos
orderSequence,cmnnwpyfz00ee540zw0edkr0v,P1,LI_T27,,titulo sin párrafos
orderSequence,cmnnwq3iw00h3540zqtukh3gt,P1,LI_T32,,titulo sin párrafos
orderSequence,cmnnwqjxy00pr540zeoi5sxmi,P5,LIII_T6,,0 matches — ambiguo
orderSequence,cmnnwqt1z00up540zn52su7fs,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
orderSequence,cmnnxcqyi003er30zygg1h1il,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
orderSequence,cmnnxcz61007kr30ztkm17ssq,P1,LIV_T13,,titulo sin párrafos
orderSequence,cmnnxd74n00brr30z5sjl86rv,P1,LIV_T21,,titulo sin párrafos
orderSequence,cmnnxdmmt00jxr30zztxeafq6,P3,LIV_T22A,LIV_T22A_P4,"override: ""crédito de participación"""
orderSequence,cmno486xx0000tp0z0mg4mxfe,P5,COT_T5,,2 matches — ambiguo
orderSequence,cmno4878h0001tp0zs5vpbo41,P5,COT_T5,,0 matches — ambiguo
orderSequence,cmno487ah0002tp0zay1pqykw,P4,COT_T6,COT_T6_P2,keyword match
orderSequence,cmno487cd0003tp0zxyquvqfl,P1,CPC_LIII_T9,,titulo sin párrafos
orderSequence,cmn16o5m7006zfp0zjr4daxic,P3,LI_T2,LI_T2_P3,"override: ""desaparecido"""
orderSequence,cmn16qyp901cdfp0zjuq7mqyz,P1,LIV_T20,,titulo sin párrafos
orderSequence,cmn16rkfg01l3fp0zehykinmr,P1,LIV_T38,,titulo sin párrafos
orderSequence,cmn173ud800k7p50z5anfzpkp,P1,CPC_LI_T17,,titulo sin párrafos
orderSequence,cmn173ugp00k9p50zgb7h21yd,P1,CPC_LI_T17,,titulo sin párrafos
orderSequence,cmn16nwrj003gfp0zv1aqkgpx,P1,TP_2,,titulo sin párrafos
orderSequence,cmn174gfx00t5p50zcn2z12v4,P6,CPC_LII_T11,CPC_LII_T11_P1,fallback a reglas generales
orderSequence,cmn17dh230055y40zuj9u6tyb,P1,COT_T3,,titulo sin párrafos
orderSequence,cmn3wd4aq00ggza0zz8wafzkb,P4,LI_T10,LI_T10_P4,keyword match
orderSequence,cmn3wdewr00miza0z3rqkksbw,P5,LII_T7,,2 matches — ambiguo
orderSequence,cmn3wdeyi00mjza0zgyc56uqd,P3,LII_T7,LII_T7_P1,"override: ""posesión regular"""
orderSequence,cmn3wdh3000nqza0zww4e078t,P5,LIV_T23,,5 matches — ambiguo
orderSequence,cmn3wj30p01ab310zba6ehouj,P3,LIV_T2,LIV_T2_P1,"override: ""acto jurídico"""
orderSequence,cmn3wj32j01ac310z6q9acmid,P1,LIV_T4,,titulo sin párrafos
orderSequence,cmn3wcisv0048za0zmhtiyrys,P5,LIV_T42,,3 matches — ambiguo
orderSequence,cmn3wcvld00biza0z7auh16l0,P1,LIV_T35,,titulo sin párrafos
orderSequence,cmn3wcvn500bjza0zphxxjhl1,P1,LIV_T21,,titulo sin párrafos
matchColumns,cmn16nuue002nfp0ztwjfu8ty,P1,TP_3,,titulo sin párrafos
matchColumns,cmn16nuw4002ofp0zrshtph7l,P1,TP_5,,titulo sin párrafos
matchColumns,cmn16nv1q002pfp0z09ng7ixz,P1,TP_5,,titulo sin párrafos
matchColumns,cmn16nv3j002qfp0zni41qn8r,P1,TP_5,,titulo sin párrafos
matchColumns,cmn16o3sb0069fp0zho66stry,P4,LI_T1,LI_T1_P4,dominant keyword (2 vs 1)
matchColumns,cmn16o3y4006afp0z9fnbz70l,P3,LI_T2,LI_T2_P3,"override: ""muerte presunta"""
matchColumns,cmn16o3zu006bfp0zbifjbbdg,P5,LI_T2,,2 matches — ambiguo
matchColumns,cmn16o41k006cfp0zlbqz1ikl,P3,LI_T2,LI_T2_P3,"override: ""desaparecido"""
matchColumns,cmn16nuso002mfp0za85pq3rg,P1,TP_4,,titulo sin párrafos
matchColumns,cmn16ocaq009sfp0zro8ch7x2,P1,LI_T4,,titulo sin párrafos
matchColumns,cmn16ockb009tfp0zpdc570z4,P1,LI_T4,,titulo sin párrafos
matchColumns,cmn16ocm4009ufp0zulcq1kv3,P1,LI_T5,,titulo sin párrafos
matchColumns,cmn16ocnw009vfp0zvc6yx4mk,P1,LI_T5,,titulo sin párrafos
matchColumns,cmn16okl600d2fp0z1u3zt50n,P5,LI_T7,,3 matches — ambiguo
matchColumns,cmn16okmw00d3fp0zuqp78908,P5,LI_T8,,2 matches — ambiguo
matchColumns,cmn16okoo00d4fp0z8taso03g,P4,LI_T10,LI_T10_P4,keyword match
matchColumns,cmn16okqf00d5fp0z18wyoan6,P4,LI_T10,LI_T10_P2,dominant keyword (2 vs 1)
matchColumns,cmn16qhxg015jfp0zo3lmmhsd,P4,LIII_T10,LIII_T10_P2,keyword match
matchColumns,cmn16oc8x009rfp0zcqi8qmir,P1,LI_T4,,titulo sin párrafos
matchColumns,cmn3wce4v001lza0zg47xfsau,P5,LIV_T25,,2 matches — ambiguo
matchColumns,cmn16osmt00g5fp0z3ie4vc1x,P6,LI_T19,LI_T19_P1,fallback a reglas generales
matchColumns,cmn16osok00g6fp0zbmdesfjs,P5,LI_T33,,0 matches — ambiguo
matchColumns,cmn16osqa00g7fp0zqh5ygt0m,P1,LI_T18,,titulo sin párrafos
matchColumns,cmn16osrz00g8fp0z8vfldy6q,P4,LI_T33,LI_T33_P2,keyword match
matchColumns,cmn16p0td00jkfp0zgrunjm6k,P5,LII_T1,,0 matches — ambiguo
matchColumns,cmn16p0v300jlfp0zb3h2c316,P5,LII_T1,,0 matches — ambiguo
matchColumns,cmn16p0ws00jmfp0zk24f6btk,P6,LII_T2,LII_T2_P1,fallback a reglas generales
matchColumns,cmn16p0yi00jnfp0zasw6uyp1,P3,LII_T2,LII_T2_P1,"override: ""facultades del dominio"""
matchColumns,cmn16p10800jofp0z1mfsf6cq,P1,LII_T3,,titulo sin párrafos
matchColumns,cmn16osh100g4fp0zs0lwl0pe,P1,LI_T18,,titulo sin párrafos
matchColumns,cmn16p8nm00myfp0z30cdpeq6,P5,LII_T7,,0 matches — ambiguo
matchColumns,cmn16p8t100mzfp0zjj86k313,P5,LII_T6,,2 matches — ambiguo
matchColumns,cmn16p8ur00n0fp0zf3q9mtd4,P3,LII_T7,LII_T7_P1,"override: ""posesión regular"""
matchColumns,cmn16pg3800q5fp0z46vxav6c,P1,LII_T8,,titulo sin párrafos
matchColumns,cmn16pg4y00q6fp0zve0jd5oi,P1,LII_T10,,titulo sin párrafos
matchColumns,cmn16pg6o00q7fp0zowga1t5h,P5,LII_T11,,4 matches — ambiguo
matchColumns,cmn16pg8e00q8fp0zbamgzctn,P3,LII_T11,LII_T11_P2,"override: ""servidumbres legales"""
matchColumns,cmn16pgaw00q9fp0zajfofr7n,P4,LII_T11,LII_T11_P4,dominant keyword (2 vs 1)
matchColumns,cmn16p8lu00mxfp0zy3lo8kbd,P5,LII_T6,,2 matches — ambiguo
matchColumns,cmn16pnrv00thfp0zyogtmkhx,P1,LII_T13,,titulo sin párrafos
matchColumns,cmn16pnu100tifp0zoy6pubnh,P1,LII_T14,,titulo sin párrafos
matchColumns,cmn16pnvr00tjfp0zunaesex9,P1,LII_T14,,titulo sin párrafos
matchColumns,cmn16pvns00wjfp0zp1jdarys,P1,LIII_T1,,titulo sin párrafos
matchColumns,cmn16pvpk00wkfp0zpmiq47l4,P4,LIII_T2,LIII_T2_P1,keyword match
matchColumns,cmn16pvv800wlfp0zngerw8db,P1,LIII_T1,,titulo sin párrafos
matchColumns,cmn16pvwy00wmfp0z3qb8qj65,P1,LIII_T1,,titulo sin párrafos
matchColumns,cmn16pvyp00wnfp0zqgbgvokj,P1,LIII_T1,,titulo sin párrafos
matchColumns,cmn16q37b00zlfp0z30am8idd,P5,LIII_T4,,6 matches — ambiguo
matchColumns,cmn16q39100zmfp0zjhs5vnby,P5,LIII_T3,,3 matches — ambiguo
matchColumns,cmn16q3as00znfp0zkjhs1xhj,P5,LIII_T3,,0 matches — ambiguo
matchColumns,cmn16qah6012mfp0zflphrum6,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
matchColumns,cmn16qaiv012nfp0zvsa39s2d,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
matchColumns,cmn16qakm012ofp0z7z0u77n3,P5,LIII_T5,,0 matches — ambiguo
matchColumns,cmn16qamd012pfp0z8qvlvj6c,P5,LIII_T5,,0 matches — ambiguo
matchColumns,cmn16qaox012qfp0zk50v6kvp,P4,LIII_T5,LIII_T5_P1,keyword match
matchColumns,cmn16q35m00zkfp0zs1xuvzta,P6,LIII_T4,LIII_T4_P1,fallback a reglas generales
matchColumns,cmn3wcznz00dtza0zj72g0hzk,P1,LI_T4,,titulo sin párrafos
matchColumns,cmn16qi7s015nfp0z2kt1mwy6,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
matchColumns,cmn16qpm9018lfp0zfi5zx581,P1,LIV_T4,,titulo sin párrafos
matchColumns,cmn16qpsu018mfp0z7o5tqgo2,P1,LIV_T9,,titulo sin párrafos
matchColumns,cmn16qpv2018nfp0z322n82f0,P1,LIV_T6,,titulo sin párrafos
matchColumns,cmn16qpxj018ofp0zge22ukf6,P1,LIV_T8,,titulo sin párrafos
matchColumns,cmn16qwq601blfp0zd8dg97kc,P1,LIV_T20,,titulo sin párrafos
matchColumns,cmn16rpzv01ngfp0zowegbcct,P4,LIV_T42,LIV_T42_P4,keyword match
